id,created,updated,title,content,tags,product,topic,locale,answers,creator,is_solved,solved_by,num_answers
1292658,2020-06-26 08:17:16 -0800,2020-06-26T09:15:28Z,Message d'erreur,"<p>Bonjour Lorsque j'essaie de me connecter à ma banque, j'entre le n° client et je ne peux pas entrer mon mot de passe. Il apparait ""erreur technique ce service est temporairement indisponible"" Cela vient de firefox, car j'ai pu aller sur mon compte par Internet Explorer. Merci de votre aide Bernard GALLARDO </p>",firefox-770;other;desktop;windows-7;,firefox,other,en-US,1327549;,nanardgallardo,false,false,1
1292657,2020-06-26 08:15:13 -0800,2020-06-26T09:24:27Z,Firefox doesn't start maximized,"<p>Hello, firefox doesn't start maximized, i tried to click on icon and select Maximized. Or i tried to put command, after a target, didn't work either. Any ideas how to fix this ?  Thanks! </p>",firefox-770;other;desktop;windows-10;,firefox,other,en-US,1327552;,empleat,false,false,1
1292656,2020-06-26 08:08:14 -0800,2020-06-26T13:59:12Z,voice search,<p>How to activate voice search </p>,firefox-680;mobile;tips;android;,mobile,tips,en-US,1327676;,klektor123,true,Seburo,1
1292655,2020-06-26 08:01:11 -0800,2020-06-27T11:53:09Z,Very slow creating or replying to email,<p>It takes a few seconds for a new email to be created and the window to show. I even tried this on a brand new profile. It MAY have started in the last couple of updates to Thunderbird OR the Windows 2004 feature update Anyone else having the issue after these updates and is there a fix? Thanks </p>,fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1327529;1327537;1327551;1327554;1327612;1327621;1327638;1327756;1327917;,rgrun1,false,false,9
1292654,2020-06-26 07:59:06 -0800,2020-07-04T12:09:17Z,"Repeatedly incoming emails won't load, and this warning shows up: ""Connection to server inbound.att.net was reset.""","<p>This has been going on for over a year, first on my old Windows 7 computer and now on a new HP Windows 10 computer, to which I very carefully ""migrated"" Thunderbird. It works just fine except for this, which occurs at irregular intervals sometimes as often as two or three times a day and maybe as widely spaced as several days apart. </p><p>I have done every last thing suggested here and elsewhere, often more than once, but to no avail. This is the most vexing issue imaginable because it seems to have no solution. I am forced to keep ATT/Yahoo Mail open to ensure that I'm not missing emails. In all the years of using Thunderbird before this misery started, I never once had to have anything directly to do with ATT (and then ATT/Yahoo), which suited me just fine. </p><p>Thunderbird is a great email client except for this. There must be something that can be done to put a stop to it. Please, please don't suggest all the usual stuff, because they have not worked. Does anyone know what actually does work? </p><p>Thank you. </p>",other;,thunderbird,other,en-US,1327530;1327535;1327546;1329373;1329503;1329561;1329755;1329888;,Arvidd,false,false,8
1292653,2020-06-26 07:51:27 -0800,2020-06-27T20:28:13Z,Overflow Menu Breaks How Add-ons Are Displayed,<p>Most of my add-ons placed in the overflow menu are not showing up as they should. They do show up correct when they are placed in the toolbar but they break when placed in the overflow menu. Is there a fix for that ? </p>,firefox-770;customize;desktop;windows-10;,firefox,customize,en-US,1327953;1328020;,.tommygun.,false,false,2
1292652,2020-06-26 07:31:30 -0800,2020-06-26T11:25:58Z,Changing old primary email if it's impossible to verify it,"<p>First step of changing primary email is setting up secondary email. However: NOTE: Before you can view or make changes to this section, you will need to verify your email address.  </p><p>I can't do that, because email domain changed, which is why I want to change the primary email in the first place. Moreover, this email address was verified a year ago. Therefore I don't receive verification code and my account gets locked. </p><p>Is there anything I can do to chance primary email to the correct one without verifying the currently stated, that I have no access to? </p>",firefox-770;sync;desktop;linux;,firefox,sync,en-US,1327616;,vl14046,false,false,1
1292651,2020-06-26 07:25:10 -0800,2020-06-26T07:25:10Z,"iOS ""Send to Device"" not working when launched from other apps","<p>I'm a big user of the ""Send to Device"" feature. In the past, it's worked out super well for me. However, in the past month or two, I've noticed that shares I make from other apps on my iPhone don't ever show up in the destination Firefox browser.  </p><p>From what I can tell, shares made from within the Firefox or Safari work as expected. The problem seems to occur when I share links from most another apps (e.g. Chrome, Overcast, etc). Using those apps, I ""share"", which brings up the standard iOS share popup. Then I use the the Firefox share button, whcih brings up teh Firefox specific share menu. Then I got to the ""Share to Device"" option, select the destination and hit share. The share menu dispappears but the link never arrives on the other end.  </p><p>This feature was working fine in the past, so I suspect its an bug with either Firefox or iOS. </p><p>Any suggestions? Are there share or debug logs that I could inspect? Shoudl I be filling a bug report in a different venue? </p><p>Thanks for the help! </p>",firefox-ios-not-working-expected;ios;,ios,firefox-ios-not-working-expected,en-US,"",bucks14,false,false,0
1292650,2020-06-26 07:08:31 -0800,2020-06-26T13:02:12Z,Missing Toolbar,"<p>My toolbar went missing and I can't figure out how to get it back.  My bookmarks bar also disappeared and I was able to get that one back.  I clicked on the ""menu"" but there is no option to add the toolbar, just to customize. </p>",firefox-770;other;desktop;mac-os;,firefox,other,en-US,1327521;1327663;,DaisyKay,false,false,2
1292649,2020-06-26 06:52:39 -0800,2020-06-26T06:52:39Z,"This is about the little Pop-Ups that appear when hovering over a toolbar icon, e.g., the Home page.","<p><strong>The background colour used to be dark blue, but now it is white and makes reading the information difficult. See the screen print (below). The same problem occurs here too. </strong> </p>",firefox-770;other;desktop;windows-10;,firefox,other,en-US,"",LJones,false,false,0
1292648,2020-06-26 06:44:06 -0800,2020-06-26T06:44:06Z,whatsapp,<p><strong>bold text</strong> </p>,firefox-680;sync;mobile;android;,mobile,sync,en-US,"",atulsingh58280,false,false,0
1292647,2020-06-26 06:33:34 -0800,2020-06-26T06:33:34Z,tumblr controls missing,"<p>Hello, ever since about 3 days ago, the controls on tumblr have gone missing in my browser. At first, I had it happen in every browser and in the private mode, but after a day of that, it is now only happening in firefox anymore.  </p><p>Explanation, in case it's unclear what I'm talking about: On every blog on tumblr that you open (<a href=""http://URL.tumblr.com"" rel=""nofollow"">URL.tumblr.com</a>, for example <a href=""https://staff.tumblr.com"" rel=""nofollow"">https://staff.tumblr.com</a> is the link to the blog of the tumblr-staff if you'd prefer an actual blog to look at), in the top right corner of the page, there should be a few buttons, depending on if it's your blog or if you're logged in or not varying between 'follow' and 'join tumblr', 'edit post', 'edit appearance', 'reblog' or 'like', things like that. </p> <ul><li> I'm not sure if that part helps with solving the issue, so just in case: From what I can tell, the controls use codes of iframe to work. </li><li> It is not specific to one blog on tumblr, the controls are gone on every blog/page I open.  </li><li> I opened the pages in private mode and the controls are there. When I go to add-ons and disable everything, the controls still are not showing up though, so I don't think any add-on can be the cause. </li><li> It did work until a few days ago, and I didn't change any settings in my browser during the time. </li><li> I'm using the newest version of firefox (77.0.1), or at least I'm not getting shown any updates left to do in the 'about firefox'. </li></ul> <p>All that I can still think of to do is to try to refresh, or if that doesn't work completely un- and reinstall firefox, or maybe try an older version of ff if that still doesn't help, and I would really rather find a solution without taking such big measures, which is why I am asking here. </p><p>Is there maybe something else that private mode does that I could try to do to fix this? </p><p>Thank you in advance for the answers I might get! </p>",firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,"",sweetypeachy,false,false,0
1292646,2020-06-26 06:29:38 -0800,2020-06-26T09:11:06Z,missing content on a website,"<p>For some reason I cannot see comments on the website for Refinery 29 anymore. This started a couple months ago. I can see it if I use Edge. I have tried numerous things, disabling the tracking, disabling the adblocker, deleting cookies for the website. Any suggestions? </p>",firefox-770;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US,1327545;,bduz,false,false,1
1292645,2020-06-26 06:29:33 -0800,2020-06-26T07:18:12Z,Where do I got to properly post Feature Requests / Suggestions,"<p>Where do I go to suggest new features?  This seems to not be the right place, but it doe seem to be the correct place to ask where the correct place is. </p><p><br> Please Note: I Write and modify Plugins alot.  This is not about plugins/extentions or dealing things plugins can do.  This is about FireFox it self. </p>",download-and-install_1;desktop;,firefox,download-and-install,en-US,1327518;,mpheyse,false,false,1
1292644,2020-06-26 06:22:24 -0800,2020-06-26T06:22:24Z,Firefox is broken,<p>Firefox is not working in my laptop windows 10 even when I uninstalled and installed again. The browser shows but nothing worksit </p>,desktop;fix-problems;,firefox,fix-problems,en-US,"",ernestosantanazald,false,false,0
1292643,2020-06-26 06:20:56 -0800,2020-06-26T07:45:18Z,I cannot stop Microsft Edge popup,"<p>Soemtimes, when I open Firefox (77.0.1), or do a search, a microsoft edge popup occurs. Attached are two  screenshots showing it. I have checked everything under permissions. I even went into IE 11 and set to highest  security and popups. Still the popup rears its ugly head.  I appreciate any advise. Thanks. </p>",firefox-770;privacy-and-security_1;desktop;windows-7;,firefox,privacy-and-security,en-US,1327523;,stevesammet,false,false,1
1292642,2020-06-26 06:17:41 -0800,2020-06-28T04:25:48Z,Popstate files,"<p>Hello, I'm looking for a bit of help, I've tried various things out but am stoll getting loads of Popstate file on my 2 pop accounts.  This happens if I have to restart Thunderbird for any reason, new computer so many restarts setting it up. I can delete the Popstate files ok using Thunderbird trouble shooting page - open folders, mail and finding and deleting the popstate files.  This works ok, but then they return on restart. Can anyone help please, simple instructions would help me. Many thanks in advance Eric </p>",other;,thunderbird,other,en-US,1327765;1327769;1327770;1327800;1327814;1328052;1328077;,eandm.davies,true,christ1,7
1292641,2020-06-26 06:15:25 -0800,2020-06-26T11:29:59Z,"Recently I  have encountered significant access issue with Firefox vs Chrome not even Captcha seems to work anymore. I do a lot of surveys and many won't load on Firefox driving me to switch to Chrome, Help!","<p>Recently I  have encountered significant access issue with Firefox vs Chrome not even Captcha seems to work anymore. I do a lot of surveys and many won't load on Firefox driving me to switch to Chrome, Help! </p>",firefox-770;websites;desktop;mac-os;,firefox,websites,en-US,1327619;,keithsgold,true,ComputerWhiz,1
1292640,2020-06-26 06:12:49 -0800,2020-06-29T11:56:31Z,64bit verison doesnt render websites where 32bit does?,"<p>Hello, </p><p>I have been asked to upgrade our Firefox ESR in our VDI from 32bit to 64bit. We are using Window server 2012R2.  </p><p>When I uninstall 32bit and install 64bit I dont get any errors and the program runs, but if I try to go to any website I dont get any page or error message. If I do a search in the URL Bar it does give you the end URL for the search engine, but we dont see anything. I have uninstalled the program, removed AppDATA folders, ProgramDATA and Reg keys related to Mozilla, but still get the same result. If I use another user account I get the same issues.  </p><p>Could some recommend a fix ? </p>",other;desktop;,firefox,other,en-US,1327544;1328454;,christian.seed,true,christian.seed,2
1292639,2020-06-26 05:57:15 -0800,2020-06-26T05:57:15Z,firefox 77.0.1 not working with some financial web sites,"<p>MACOS 10.15.5 with Firefox 77.0.1 I cannot  access <a href=""http://IRS.GOV"" rel=""nofollow"">IRS.GOV</a>, <a href=""http://Chase.com"" rel=""nofollow"">Chase.com</a> and other financial sites, Safari working fine. It seems to be related to security things like logging in and accessing secured data not sure exactly what is happening. </p>",firefox-770;websites;desktop;mac-os;,firefox,websites,en-US,"",janiceadele13,false,false,0
1292638,2020-06-26 05:48:41 -0800,2020-06-26T15:22:08Z,need help supporting the new fire fory Android,"<p>Supporting documents for my privacy supporting <a href=""http://mozilla.org"" rel=""nofollow"">mozilla.org</a> </p>",download-and-install_1;needsinfo;,firefox-preview,install-and-update,en-US,1327694;,innovative4phil,false,false,1
1292637,2020-06-26 05:08:41 -0800,2020-06-27T23:14:25Z,i keep getting a message that say thia app does not have access or something like that,<p>''<em><strong>i keep getting    this  file does not have an app asscociated eith  but  i dio and it is  twitter</strong></em> </p>,other;,thunderbird,other,en-US,1327505;1328042;,mdm54,false,false,2
1292636,2020-06-26 04:57:14 -0800,2020-06-27T00:51:59Z,email,<p>Hi sometimes when i download emails two emails get put in one email and also every time i send an email its asks for my providers password </p><p>Thanks </p>,download-and-install_1;,thunderbird,download-install-and-migration,en-US,1327766;,thomastrevor64,false,false,1
1292635,2020-06-26 04:36:34 -0800,2020-06-26T04:36:34Z,"When opening links when first opening firefox, it will open to a blank page.","<p>Im a recent convert to firefox, and have been consistently running into an issue with opening websites and links just after opening firefox.  </p><p>The problem i am running into is when opening a link from the ""newtab"" page, it opens a blank page with no url. Additionally opening any links from external websites such as discord shows the same errors. It does appear to be reproducible, but only consistently with some websites (being twitter and reddit in my case) </p><p><a href=""http://"" rel=""nofollow"">https://cdn.discordapp.com/attachments/614952711426932737/726034229758132234/p9SKqFAPvE.gif See issue im having</a>  </p><p>I have uninstalled and reinstalled the normal firefox version, and have also tested it with the nightly builds. Did not fix the issue. </p>",websites;desktop;windows-10;,firefox,websites,en-US,"",jaw12121,false,false,0
1292634,2020-06-26 03:59:19 -0800,2020-06-26T04:02:33Z,Hggfgdfchj,<p>Hcfxfbmmnv.hfdsffgghh </p>,"",firefox,download-and-install,en-US,1327489;1327490;1327491;1327492;,hoda.naghipoor1397,false,false,4
1292633,2020-06-26 03:34:25 -0800,2020-06-26T03:34:25Z,Firefox for mac failing to install,<p>Have new mac with catalina &amp; installed Firefox browser ok last week. Now it's suddenly missing from apps folder !. Trying to re-install but keeps failing....download 77.0.1.dmg ok. click &amp; open creates small firefox icon &amp; popup message instructing to drag the icon onto the Application folder icon in the dock. This causes the app store to open but with a message saying 'unable to connect to app store' when I close the message the app store is open but no sign of the firefox app. New download or reboot have no effect. What am I doing wrong? Regards Phil </p>,download-and-install_1;firefox-770;desktop;windows-10;,firefox,download-and-install,en-US,"",flag9,false,false,0
1292632,2020-06-26 03:30:22 -0800,2020-06-26T03:58:03Z,public.dorc.gov.np,"<p><a href=""http://public.dorc.gov.np"" rel=""nofollow"">public.dorc.gov.np</a> </p>",download-and-install_1;firefox-770;desktop;windows-7;,firefox,download-and-install,en-US,1327483;1327486;,aryalphoto2055,false,false,2
1292631,2020-06-26 03:20:50 -0800,2020-06-26T03:20:50Z,Asking never to save a password,"<p>Firefox always asks whether I want to save passwords of websites I visit. In case of soem of my personal financial sites, I never want the password saved. In Options / Privacy &amp; Security / Logins and Passwords, I have the box ""Ask to save logins and passwords for websites"" checked, but I list the sites I don't want saved in ""Exceptions."" Despite this, Firefox always asks, and each time I have to check ""Never ask"" again and again. Extremely annoying. What can I do to fix it? Thanks! Best regards, Gedeon </p>",firefox-770;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US,"",peterigedeon,false,false,0
1292630,2020-06-26 02:59:25 -0800,2020-06-26T02:59:25Z,my inbox disappeared,<p>My Google went hay-wire since all my emails in my inbox have disappeared. I cannot rerieve them </p>,firefox-ios-not-working-expected;ios;,ios,firefox-ios-not-working-expected,en-US,"",j.conhoulis,false,false,0
1292629,2020-06-26 02:46:31 -0800,2020-06-26T12:21:19Z,slow start after updating to Windows 10 version 2004,"<p>Hi, </p><p>I been using firefox for quite sometime, my current version is 77.0.1 </p><p>i updated to windows 10 build 2004 and since then my firefox takes up to a minute to start while it was launch instantly right before Windows update. </p><p>help pls </p>",firefox-770;firefox-7701;desktop;fix-problems;,firefox,fix-problems,en-US,1327484;1327499;1327500;1327504;1327649;,emdoudar,false,false,5
1292628,2020-06-26 02:33:07 -0800,2020-06-26T02:33:07Z,"opening a new tab, command line switch","<p>Hi, </p><p>so I have a program that uses ""/run firefox http://name"" </p><p>which opens a new tab in Ff </p><p>the new tab opens as the last tab on the right, and the new tab becomes the active window </p><p>1 - is it possible to have the new tab open just to the right of the current one 2 - can I keep the current tab as the active window? </p><p>thanks </p>",firefox-770;tips;desktop;windows-7;,firefox,tips,en-US,"",tp_2346,false,false,0
1292627,2020-06-26 02:12:40 -0800,2020-06-28T05:24:16Z,Firefox location request Android pop up,"<p>The Firefox App for Android displays a pop up notification when a website request the users location. Is there a global setting to STOP all of these notification? I do not want to ever share my location to a website. </p><p>I am aware of Mozilla Location Services option in the settings and this is unchecked. I can stop location request on Firefox for windows in the settings, why can't I do it on my phone. </p><p>It seams that more and more websites are using this feature and this is just another annoyance from web browsers that I do not want. </p>",other;mobile;,mobile,other,en-US,1327673;1328078;1328083;1328093;1328097;,farcry881,false,false,5
1292626,2020-06-26 01:59:20 -0800,2020-06-26T04:38:21Z,"cannot get firefox to start, want to find out why","<p>Dear mozilla community, </p><p>I cannot get firefox to start, and I need help to troubleshoot this. What I already did: </p> <ul><li> remove and reinstall (apt) </li><li> rename ~/.mozilla to trigger recreation </li><li> start using the command line </li><li> start in safe mode </li></ul> <p>The only symptoms are &lt;defunct&gt; processes (see screenshot). </p><p>I need more information to find out what went wrong. Where can I find this? </p><p><br> <strong>Details</strong> </p> <ul><li> apt </li><li> firefox_78.0+build2-0ubuntu0.16.04.1~mt1_amd64.deb </li><li> Linux Mint 18.3 Sylvia </li></ul>",desktop;fix-problems;ubuntu;download-and-install;firefox-780;linux;,firefox,fix-problems,en-US,1327485;1327487;1327496;1327498;,eim_92,true,fredmcd-hotmail,4
1292625,2020-06-26 01:55:54 -0800,2020-06-26T01:55:54Z,How do you disable the scrolll wheel click from going back to a previous site?,"<p>AGAIN, the scroll wheel has decided that it wants to go back in the history instead of actually going up and down as it is configured to do. </p><p>mousewheel.default.action = 1 middlemouse.contentLoadURL = false </p><p>This is getting more and more annoying as it continues to happen! </p><p><br> Best Regards </p><p>Dave </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",dave109,false,false,0
1292624,2020-06-26 01:30:10 -0800,2020-06-26T01:30:10Z,Graphic Tablet Incompatible?,"<p>I recently bought a graphic tablet (<a href=""https://www.trust.com/en/product/21794-panora-widescreen-graphic-tablet)"" rel=""nofollow"">https://www.trust.com/en/product/21794-panora-widescreen-graphic-tablet)</a>, and it works flawlessly outside of firefox. However, when holding BigBlueButton lectuers, I need to use it within firefox, which doesn't seem to work. At first I thought it was an issue with BigBlueButton, but now I tried other websites (limnu, cocreate, etc.), and they all have the same problem: </p><p>Whenever I move the pen on my graphic tablet, only the first and last 'points' are recognized. Is there a way to increase firefox's refresh rate for mouse clicks? Or is there any other solution? </p><p>I'm using firefox 68.9.0esr, 64-bit on windows 10. </p>",firefox-680;desktop;windows-10;,firefox,other,en-US,"",abumathkur.mutaz,false,false,0
1292623,2020-06-26 00:45:38 -0800,2020-06-27T06:03:40Z,casting to roku with firefox app,<p>Can't cast to my Roku there is no cast button anywhere </p>,firefox-680;other;mobile;android;,mobile,other,en-US,1327798;,shinney321,false,false,1
1292622,2020-06-26 00:17:13 -0800,2020-06-26T04:09:19Z,"""edgegdi.dll was not found"" when Firefox launched","<p>When I launch Firefox, there was a notice ""edgegdi.dll was not found"". My system is WIN10. What should I do? Thanks a lot </p>",download-and-install_1;firefox-770;desktop;windows-10;,firefox,download-and-install,en-US,1327494;,im_jyh,false,false,1
1292621,2020-06-25 23:16:58 -0800,2020-06-25T23:43:51Z,Unable To Update Firefox 72.0.1,"<p>I am using Windows 7 Home and Firefox 72.0.1. When I try to update Firefox to a later version, it stops working on my computer, and plays dead. Is there a way to fix this frustrating problem? Your assistance will be much appreciated. </p>",other;firefox-720;desktop;windows-7;,firefox,other,en-US,1327462;,geoffdunstan1,true,fredmcd-hotmail,1
1292620,2020-06-25 23:13:54 -0800,2020-06-26T09:33:17Z,Exchange and Office 365 e-mail account set up,<p>I have been making attempts to download email app for Exchange and Office 365 email account set up but could not get it. Please help with the correct and exact app. I'm using an Android phone to set up my email account. Thank you Aiah David Gborie </p><p><br> </p><p>edit: removed phone# and email from search/spam bits view as this is a public forum. Also nobody here does support by phone or email. </p>,offtopic;needsinfo;,thunderbird,download-install-and-migration,en-US,1327474;1327526;1327527;1327559;,gborieaiahdavid,false,false,4
1292619,2020-06-25 22:56:55 -0800,2020-06-27T09:10:50Z,Image broken in mail in thunderbird.,"<p>Hello </p><p>The images does not appeared properly in the mail, instead i have a broken file icon, and the image is placed at the end of the mail.  </p><p>Do you know this problem ? </p><p>thank you </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1327561;1327566;1327569;1327768;1327849;,math_salavert,false,false,5
1292618,2020-06-25 21:48:35 -0800,2020-06-26T19:32:59Z,Issues with Firefox Preview on Android,"<p>Hi, Mozilla! I recently downloaded your new Firefox browser on Android. It's the new one with the new look and collections etc. So far I'm enjoying the experience of using the new browser, and I hope Mozilla can keep improving the browser. However, I would like to bring you attention to some issues with the browser which are: </p> <ol><li> In the screenshot attached, you can see that the Share button is not scaled properly (it's too big). This issue happens when I click on a link in another app and it brings up the in-app browser. I'm using a larger font size for my phone, btw. </li><li> For certain websites like Twitter, I can 'install' the web app (add to home screen). But when I open up the web app, it it stuck with a white screen. </li><li> I have set the browser to close all open tabs upon quitting the browser, but after re-opening the tabs are still there. </li></ol> <p>So these are just some of the issues with the new Android browser. Hopefully Mozilla can issue an update to fix the aforementioned problems. Thanks! </p>",mobile;fix-problems;,firefox-preview,browsing-preview,en-US,1327680;1327732;,johnny5800,false,false,2
1292617,2020-06-25 21:22:15 -0800,2020-06-26T11:47:54Z,No way to revoke Twitter's permission to send notifications,"<p>The Twitter website is sending notifications through Firefox preview. In the browser version of Firefox, there would be a setting to revoke the websites ability to send notifications, but it appears there's no such option in Firefox Preview. </p>",customize;,firefox-preview,settings-prefs-preview,en-US,1327629;,blazingkin,true,kbrosnan,1
1292616,2020-06-25 21:07:13 -0800,2020-06-25T21:07:13Z,Barras de rolagem,<p>Olá pessoal !! gostaria de saber se tem como ocultar as barras de rolagem laterais e inferiores do navegador. </p>,firefox-770;customize;desktop;windows-10;,firefox,customize,pt-BR,"",carta.pra.natan,false,false,0
1292615,2020-06-25 20:59:15 -0800,2020-06-25T20:59:15Z,cant log in to the webpage using Firefox but can with my ipad,<p>I went to log into a website that I have used in the past . I put my user name in and then when I put in the password it just hangs . I am able to log in using safari so is there is a problem with the browser  that I need to fix </p>,firefox-770;websites;desktop;mac-os;,firefox,websites,en-US,"",suecotterell,false,false,0
1292614,2020-06-25 20:41:02 -0800,2020-06-25T20:41:30Z,Make it easy,<p>Make it easy to process </p>,ios;install-and-update-firefox-ios;firefox-270;,ios,install-and-update-firefox-ios,en-US,1327450;,chanseyha073,false,false,1
1292613,2020-06-25 20:36:58 -0800,2020-06-25T20:36:58Z,Good luck,<p>Make it easy to process </p>,ios;install-and-update-firefox-ios;firefox-270;,ios,install-and-update-firefox-ios,en-US,"",chanseyha073,false,false,0
1292612,2020-06-25 20:16:36 -0800,2020-06-25T20:56:48Z,How to delete those emails that list from the login Facebook page,"<p>Hi,  From the login Facebook page. I tried to delete those emails and phone number that I login or searching accounts on Facebook. Please assist me on how to delete those emails from the Email or Phone number bar? I have attached the photo.  Thanks. </p>",firefox-770;cookies;desktop;windows-10;,firefox,cookies,en-US,1327442;1327453;,xuanvuong717,true,ComputerWhiz,2
1292611,2020-06-25 20:06:06 -0800,2020-06-26T15:21:43Z,Can't download files in Firefox.,"<p>Can't download files in Firefox.  Keep getting error message saying source file could not be read.  Have tried all the suggestions I've found on the web to fix the problem, but nothing works.  Tried refreshing Firefox and uninstalling and then reinstalling Firefox, but that didn't solve problem. No problem downloading files with Chrome. </p>",firefox-770;desktop;fix-problems;windows-10;escalate;downloadsbroken;,firefox,fix-problems,en-US,1327455;1327512;1327645;1327655;1327658;1327693;,jstanfield1346,true,jstanfield1346,6
1292610,2020-06-25 19:34:12 -0800,2020-06-26T19:48:57Z,why does firefox always go to last page viewed when I open it,<p>when I open firefox it always goes to the last page viewed no matter what I do. This very frustrating. </p>,firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,1327443;1327458;1327637;1327644;1327704;1327728;1327733;,birdman51,false,false,7
1292609,2020-06-25 19:17:44 -0800,2020-06-26T13:39:14Z,"I need to disable the ""Help"" option in the main menu.","<p>I am running Public Fox 77.01 as an add on in our school district because it enables me to keep students from by passing our proxy. They discovered that all they have to go to ""Help"" and ""Restart with add-ons Disabled"". They can then select ""No Proxy"" and get anywhere they desire. I need to disable the ""Help"" option in the main menu. </p>",firefox-770;customize;desktop;windows-7;,firefox-enterprise,policies-customization-enterprise,en-US,1327437;1327444;1327671;,chokyandriana,false,false,3
1292608,2020-06-25 19:08:36 -0800,2020-06-26T00:57:42Z,Is this a crash?,<p>What does this image mean? </p>,desktop;fix-problems;escalate;bsod;windows-10;,firefox,fix-problems,en-US,1327436;1327438;1327454;1327457;1327461;1327469;,The_Copper_Fox,false,false,6
1292607,2020-06-25 18:17:31 -0800,2020-06-26T06:14:57Z,FX using GPU like crazy,"<p>For example, same webpage, vivaldi using only under 10% of GPU, FX would pump voltage constantly and using crazy 60~80%....causing unnecessary heat and power consumption, restart with safe mode only improve this issue but can't solve it,gpu still pump voltage and jump twteen 0%~30% usage and manually disable all my add-ons not helping. Does anyone notice same problem? </p>",other;desktop;,firefox,other,en-US,1327435;1327509;,hanskuodavid,false,false,2
1292606,2020-06-25 18:16:50 -0800,2020-06-26T12:14:25Z,firefox freezes upon clicking links--until the cursor leaves the window,"<p>I would like to preface this With the statement that l am using the software on a fresh install of Windows 10, which has been updated, on a Samsung Galaxy Book 2. </p><p>when clicking links, the software will often, but not always, freeze. When this happens, the program will always pick up where it left off only once the cursor leaves the window(in this case, I hover my S pen outside the Window). It then loads the page as normal. </p><p>needless to say, this is very odd, and it would be beneficial to know if this bug is reproducible w/ other configurations given how unique my setup is. </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1327434;1327440;1327456;1327517;1327646;,brosasaki,false,false,5
1292605,2020-06-25 18:13:57 -0800,2020-06-25T18:25:25Z,mozilla firefox vpn,"<p>My question is simple.. what is the difference between mullvad vpn and firefox vpn? since they are partnering to create this firefox vpn, why would one choose mullvad vpn or firefox vpn? will the two merge eventually or remain independent of each other? </p>",technical;,firefox-private-network-vpn,technical,en-US,1327430;,pierre.paniagua,false,false,1
1292604,2020-06-25 17:51:44 -0800,2020-06-26T11:59:36Z,Strange passwords sync problem,"<p>Hello, after my PC died and got a new one plus a new mobile it sync everything but my passwords. Strange thing is all passwords are still in my android tablet firefox, which I have connect and trying to sync, but with no luck so far. There are thousands of passwords there from many years and I'm afraid if tablet fails I will lost everything. BTW it cannot get/or send passwords from chrome or I could have shift passwords to other devices through chrome. Something change regarding passwords lately? Thanks in advance. </p>",firefox-770;sync;desktop;windows-10;,firefox,sync,en-US,1327466;1327625;1327639;,veecou,true,veecou,3
1292603,2020-06-25 17:50:17 -0800,2020-06-25T17:50:17Z,McAfee cleared all my passwords with   an ad removal tool is there anyway to recover the lost passwords,<p>advise me how to recover my lost passwords </p>,firefox-770;other;desktop;windows-10;,firefox,other,en-US,"",dennis.vollmer,false,false,0
1292602,2020-06-25 17:49:45 -0800,2020-06-26T13:05:09Z,Configure gmail account fails,"<p>When I try to configure my gmail account to Thunderbird on my PC, I receive an error: Unable to log in at server. Probably wrong configuration, username or password.  </p><p>Email is correct, password is correct.  I have IMAP enabled, and SMTP is correctly configured. Email is as on other devices.  </p><p>I seem to have enabled other gmail accounts in the past, but this one is making me nuts.  </p><p>Thank you in advance. </p>",other;,thunderbird,other,en-US,1327426;1327656;1327660;1327661;1327664;1327665;,WestofYouLB,false,false,6
1292601,2020-06-25 17:48:47 -0800,2020-06-30T14:02:51Z,"VPN (Device-level protection) subscription active but stuck on ""waiting for sign in and sub conformation""","<p>My subscription is active, but despite repeated attempts I have never been able to get past the ""Waiting for sign in and subscription confirmation"" screen with the device-level protection VPN app. </p><p>I have tried refreshing Firefox. The app appears to be up to date. </p><p>One potential problem is that I am still on Windows 7. Can anyone confirm that this VPN does not work on Windows 7? If not, does anyone have other recommendations? </p>",get-started;,firefox-private-network-vpn,technical,en-US,1328737;,pfsheckarski,false,false,1
