id,created,updated,title,content,tags,product,topic,locale,answers,creator,is_solved,solved_by,num_answers
1272006,2019-11-02 04:31:30 -0800,2019-11-02T13:33:10Z,Migrate Bookmarks / passwords from mac OSX to Centos7 (Linux) - tried export - bookmarks.html -> emailed -> import -> didnt work.,"<p>I'm moving to a linux systme (Centos 7) workstation and want to move all my book marks and 203 passwords over to it. I've tried the export as html - export as .json -&gt; email both to the centos workstation, but can't seem to import it properly. Its like the FF in Centos doesn't know what to do with the file. 
Any ideas? 
</p><p>Btw: Just for reference - these are 2 different machines, on the same local network. 
</p><p>Thanks for input.
</p>",download-and-install_1;firefox-700;desktop;,firefox,download-and-install,en-US,1263493;1263541;1263551;,mike.deslandes,false,false,3
1272005,2019-11-02 03:49:54 -0800,2019-11-02T06:45:52Z,advanced track protection(增强型跟踪保护) & cookies bug on login.taobao.com,"<p>1. It is better to allow users to turn off the advanced track protection(增强型跟踪保护), for not all users are willing to shut down the protection once visiting websites.
2. It has been for months that the page will show an alarm of cookies banned when visiting <a href=""https://login.taobao.com"" rel=""nofollow"">https://login.taobao.com</a>
</p>",firefox-700;cookies;firefox-7001;desktop;windows-10;needsinfo;,firefox,cookies,en-US,1263333;1263363;,debugger12,false,false,2
1272004,2019-11-02 03:02:30 -0800,2019-11-02T03:02:30Z,Pop-up Send,"<p>Ik krijg ineens een pagina te zien van Send terwijl ik een artikel zit te lezen op mijn Android smartphone. 
Zeer opdringerig, ben ik niet gewend als Netscape-Firefox gebruiker.
</p>",firefox-680;mobile;fix-problems;android;,mobile,fix-problems,en-US,"",jgplato,false,false,0
1272002,2019-11-02 02:07:51 -0800,2019-11-06T09:24:37Z,i tried updating thunderbird to the  current version 682.1 and tried to  insatall the emoji,"<p>according to the  extentions in this version it said it was installed but   when  i  went to  write all it showed was an empty box  with  no emotes
</p>",other;,thunderbird,other,en-US,1263311;1263365;1263368;1263370;1264820;,mdm54,false,false,5
1272001,2019-11-02 01:31:28 -0800,2019-11-02T04:36:26Z,Privacy and security setting not in drop down menu,"<p>See above - not in menu
</p>",privacy-and-security_1;firefox-700;desktop;mac-os;,firefox,privacy-and-security,en-US,1263323;,cliffordcocker,false,false,1
1272000,2019-11-02 01:27:31 -0800,2019-11-02T04:59:08Z,How can I recover my settings after a crash?,"<p>All  of my website addresses that were across the top of my screen are gone after a crash tonight.  Are they stored somewhere?
</p>",firefox-700;desktop;fix-problems;mac-os;needsinfo;,firefox,fix-problems,en-US,1263327;,michelejean7476,false,false,1
1271999,2019-11-01 23:35:14 -0800,2019-11-01T23:44:09Z,Firefox crashes,"<p>Hello, Firefox crashes soon after I start using it. Has been happening for about a week now.
Have submitted the crash report. Report ID is bp-90e6a4a6-73c1-4686-9472-8a3520191102
Do let me know what can be done.
</p>",firefox-700;desktop;fix-problems;windows-10;escalate;graphics;,firefox,fix-problems,en-US,1263305;1263306;,kunal.n.bhatia,false,false,2
1271998,2019-11-01 23:26:21 -0800,2019-11-02T11:47:35Z,"Ads are opening in my website, however I don't have any ad installed on website","<p>Here is my website : <a href=""https://profilehaircentre.in/"" rel=""nofollow"">https://profilehaircentre.in/</a>
</p><p>Whenever I am opening this website on mobile app random ads are opening don't know how I haven't installed any ads on my website. Is there a solution? 
</p><p>Is it a problem with my mobile device or my website?
</p><p>Ads open whenever I Click anywhere on my website.
</p>",websites;mobile;,mobile,websites,en-US,1263484;,alonelywriter,false,false,1
1271997,2019-11-01 22:47:50 -0800,2019-11-03T22:21:07Z,2 step authentication,"<p>How can I use my phone to scan the barcodes sent to my phone?
</p>",firefox-680;other;mobile;android;,mobile,other,en-US,1263914;,isa.nooh,false,false,1
1271996,2019-11-01 22:40:21 -0800,2019-11-02T15:06:15Z,How can I search all Thunderbird folders for messages with attachments?,"<p>I need to find an email message, stored in Thunderbird in an unknown folder, that contains a photo. The month, two years ago, during which the message arrived is known but the photo's file name is not. Basically I need to generate a list of all messages received that month that contain attachments. It will be short enough that I can search the attachments manually. My messages are stored by correspondent name and I've forgotten who was the correspondent! 
I'm using the current TB under Win 10 Home. Any suggestions or pointers would be much appreciated. 
TIA  John
</p>",other;,thunderbird,other,en-US,1263307;1263577;,humb35,true,true,2
1271995,2019-11-01 21:33:28 -0800,2019-11-02T11:40:10Z,Why is Facebook Container not available for Android 9 phones?,"<p>When I tried to install Mozilla's Facebook Container extension on my Firefox for Android browser, I got an error message stating it ""wasn't available for this platform"" . Why is this the case? What other extensions can I install on my Android 9.0 phone for the equivalent protection to prevent social media websites like Facebook from tracking my activities on other websites?
</p>",firefox-680;mobile;privacy-and-security_1;android;,mobile,privacy-and-security,en-US,1263478;,zox8stn,false,false,1
1271994,2019-11-01 21:33:06 -0800,2019-11-02T05:02:31Z,MacOS Dark Mode,"<p>Dark mode on the ipad (""Night mode"") turns websites into a dark color scheme, and this is great. However, this behavior is absent from Firefox on macOS. How do I get the same behavior of FF dark mode on macOS like it is on the IPad (ie i want FF to turn sites dark if ive chosen dark mode on the desktop)
</p>",firefox-680;other;desktop;mac-os;,firefox,other,en-US,1263330;,chiumichel,false,false,1
1271993,2019-11-01 21:19:21 -0800,2019-11-02T11:25:18Z,change email language,"<p>Went to Barcelona Airport, signed in to their wifi. This changed my email to a weird language. How can I change it back to USA English?
</p>",firefox-680;cookies;mobile;android;,mobile,cookies,en-US,1263463;,rsolis_civileng,false,false,1
1271992,2019-11-01 20:53:26 -0800,2019-11-02T05:04:28Z,How do I download ADP files?,"<p>Hello,
</p><p>I recently downloaded a ADP Youtube video file using my Firefox Video DownloadHelper extension. It downloaded the file, but it would play audio only. What is the best way to download ADP videos?
</p><p>Thank you
</p>",download-and-install_1;firefox-700;desktop;windows-10;needsinfo;,firefox,download-and-install,en-US,1263331;,jpowel,false,false,1
1271991,2019-11-01 20:01:48 -0800,2019-11-03T21:23:29Z,Hi I need to reset third party cookies correctly for Advertising choices on YouTube channel etc and options for opt out of cookies approval for the 4th stage o,"<p>I'm trying to control unwanted advertising and marketing in my YouTube app regards interest based advertising choices for YouTube etc and the app keeps collapsing on the 4th stage of permission the cookies approval for choice of advertising on YouTube channel etc opt-out of 3rd party ?? Cookies  the 4th stage of permission. It's giving a Red NO
</p>",cookies;desktop;,firefox,cookies,en-US,1263894;1263906;1263907;,brett.everingham1am205,false,false,3
1271990,2019-11-01 19:39:38 -0800,2019-11-01T21:40:49Z,Latest Version(68) does not remember changed password,"<p>I had to change my password for Google and now I can't get the new version of Thunderbird to remember it. I can't download any mail since now Tbird can't connect to the server.
</p>",other;,thunderbird,other,en-US,1263302;,Swharton08,false,false,1
1271989,2019-11-01 19:28:01 -0800,2019-11-24T23:35:20Z,"Working websites randomly stop and start working, Firefox only.","<p>Hi,
</p><p>For a while now, I've had two websites that will randomly not even attempt to load in Firefox.  One minute the site is working, the next, when trying to go to the website, it tries for a split second to load before just stopping.  The page never changes or does anything.  It's as if Firefox is blocking itself from opening the site.
</p><p>If I open a private window and visit this site, it works perfectly fine.  Close the private window, and try the site in my normal window, it works perfectly fine.  It's like the private window ""allowed"" the site.  I feel like this is cookie/cache related, but I already deleted them.
</p>",websites;firefox-700;desktop;windows-10;escalate;,firefox,websites,en-US,1263296;1264602;1268820;,AllSeeingEyes,false,false,3
1271988,2019-11-01 18:50:23 -0800,2019-11-11T15:08:47Z,Lost Sync Data After Downgrading Firefox,"<p>I updated Firefox in hopes of fixing an extension issue, it didn't, and the latest build leaks a lot of memory, i downgraded back, but then my profile couldn't load cuz it was an old version... Is there a way to get my sync data back and remain in the downgraded version? i tried copying the files inside my profile to the new one but it triggers the ""create new profile for this installation"" or ""exit"" pop up when launching...
</p>",sync;desktop;,firefox,sync,en-US,1263290;1263293;1263342;1264253;1264289;1266120;,OGSnow,true,true,6
1271987,2019-11-01 18:43:56 -0800,2019-11-01T18:47:17Z,Firefox is constantly updating 10+ times a day! WHO is controlling my tabs??? Developers???,"<p>Since the time when Mozilla is allowing ""app developers"" to steal my data and browsing behavior, I constantly fight with updates (10+x per day). On top of this, tabs seem to be controlled by YouTube/Google, since I have 2 Google accounts and try to use them in 2 tabs, these tabs are changing to ONE account, even though I have different content on those accounts. It almost feels like someone at Google is monitoring my activity. I feel this is a major intrusion into my privacy. Therefore, I will contact the EU commission to look into the privacy invasion of Mozilla and YouTube/Google!!!
</p>",customize;desktop;windows-7;,firefox,customize,en-US,1263274;,deVizardofoz,false,false,1
1271986,2019-11-01 18:40:49 -0800,2019-11-01T20:29:59Z,What constitute a Collected Addresses in Thunderbird's Address Book?,"<p>I was checking emails I sent and some that I do not want to send to again. I checked out Collected Addresses folder and realized that not all the email addresses I sent an email are in the Collected Addresses folder. Now, I am curious as to what types of email addresses will be retained as a Collected Addresses?
</p>",other;,thunderbird,other,en-US,1263285;1263294;1263295;,rsmith2,true,true,3
1271985,2019-11-01 17:03:22 -0800,2019-11-01T18:52:31Z,"emClient goes unstable while adding contact with Firefox as my browser but if I use Chrome, emclient updates with no problem. Why?","<p>I was installing a new address in emclient. At the end of that process, emclient went berserk. Tried again but same result. Contacted emclient and they said use another browser. I switched to Chrome and everything was OK, no instability.
Why would that happen?  I prefer to use Firefox but is there something I have to setup differently in Firefox?
</p>",firefox-700;other;desktop;windows-10;,firefox,other,en-US,1263277;,remoutray,false,false,1
1271984,2019-11-01 16:23:35 -0800,2019-11-02T09:03:00Z,Suggestion for new Thunderbird feature to associate applications with attached files extensions,"<p>I provide technical support for a product that uses configuration files with an extension .DUCX.  Customers often attach their configuration files to emails that they send me.  If I double-click a .DUCX attachment Thunderbird adds an additional extension .TXT (e.g. Config.DUCX.TXT) and opens the file in my default text viewer (Wordpad).  Instead I have to save the file in a scratchpad folder then open it from the appropriate application.
</p><p>Thunderbird Options&gt;&gt;Attachments allows the user to modify the associated application for files with certain extensions.  It would be very useful if this was enhanced to match the functionality of Windows, whereby double-clicking an attachment gives the user the ability to define the application to be used, and the new association is stored in the same way as the defaults are currently.
</p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1263245;1263253;1263279;1263358;1263392;,rousea,false,false,5
1271983,2019-11-01 16:01:06 -0800,2019-11-03T07:54:28Z,downloads,"<p>My question is precisely why I can not copy the download link during the download for use in other special programs like adm or idm+ for download it faster... When I click and hold on the file in the downloads while it downloading there is no option happened like other browsers like uc opera .
</p>",firefox-680;customize;mobile;android;,mobile,customize,en-US,1263519;1263576;1263643;1263645;1263693;,mamoun.nser.007,false,false,5
1271982,2019-11-01 15:50:16 -0800,2019-11-27T00:50:23Z,Is there any way left to customise keyboard shortcuts?,"<p>I suffer hand tremors and to avoid accidentally archiving or junking or marking a message as read, I used to disable the single-key keyboard shortcuts such as J, A, R, K etc. 
</p><p>Now that the keyconfig extension is no longer supported, can anyone suggest a way to override or change these shortcuts?
</p><p>Hand tremors are infuriating enough, but having to constantly recover unread emails from the archive just worsens thing.
</p><p>Thanks in advance
G
</p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1263239;1263272;1263309;1269240;,firefox300,false,false,4
1271981,2019-11-01 15:46:38 -0800,2019-11-03T07:58:25Z,my internet is not connected,"<p>It says that there's a Mac computer connected to my phone,because of this Mac computer I cannot be connected to the internet, this Mac computer is not mine, someone's always hacking into my phone with this Mac computer, like to know if you could take this Mac computer off my phone, someone's always hacking into my phone, changing all my settings, that's everyday,someone is always going on Google account and putting phones out of there and put on this Mac computer all the time, can you please remove this Mac computer off my phone, they just keep deleting my photos changing my settings and locking me out of my phone, can you please help. Please let me know if you can remove this computer off my account. Thank you Jesse,
</p>",firefox-680;customize;mobile;android;,mobile,customize,en-US,1263698;,tiojessegtd69,false,false,1
1271980,2019-11-01 15:05:44 -0800,2019-11-03T13:28:49Z,Long press broken in Firefox Android,"<p>I've tried in a number of place, even text I've typed myself... And often nothing happens when I long press text. At least nothing beyond my cursor maybe moving like a tap. 
</p><p>Expected: my Samsung Galaxy S8 phone to vibrate and highlight part of the text, giving a context sensitive menu.
</p><p>All parts up to date on release versions (Firefox from Google Play Store, and OS). This worked before and has been broken for a long time for me.
</p>",firefox-680;mobile;fix-problems;android;,mobile,fix-problems,en-US,1263799;,jmillenbach,false,false,1
1271979,2019-11-01 14:40:22 -0800,2019-11-01T14:41:43Z,I downloaded the latest version of Thunderbird earlier this week.  I am now unable to see emails received prior to the update download.  How can I see them?,"<p>Do I need to revert back to the previous version of Thunderbird to see them?  Thank you.
</p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1263202;,nsandler,false,false,1
1271978,2019-11-01 14:37:39 -0800,2019-11-04T14:33:37Z,recover thunder email folders,"<p>My computer crashed this morning and attempting to recover thunderbird folders to new computer. My email has been thru cox communications for the past 15 years. I have access to my inbox, but no folders are available. Cox support told me to contact thunderbird, any help will be appreciated.
</p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1263252;1264240;1264261;,gditalmyers,false,false,3
1271977,2019-11-01 14:33:30 -0800,2019-11-01T15:01:03Z,Otions: Account Settings:Copies/Folders:Place a Copy in  does work,"<p>I have had this option UNCHECKED for many years.  After a recent update, Thunderbird started placing copies of all my sent mail into the Sent folder even though this option has been disabled.    Please fix it
</p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1263192;1263207;1263211;,ggrussell,false,false,3
1271976,2019-11-01 14:03:41 -0800,2019-11-07T18:24:29Z,Amend previous post,"<p>Previous Post:  I refreshed FF 70 because of slow performance and it didn't change anything. I had two profiles (one was Dev profile?) that I deleted.  Want to stop Automatic Install to see if that speed things up. When I start FF and go to options I always see the Win10 Blue circle indicating a check for updates. Tried to change it in ""about:config"" from TRUE to FALSE but it always changes back. FF is slow, slow,slow. Please help. Thank you...Tom
</p><p>Amend: I neglected to mention I dual boot on this machine and the above post was for Win8.1. I rebooted to Win10 and have NO performance issue with FF.
</p>",firefox-700;firefox-7001;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1263267;1263301;1263362;1263383;1263412;1263968;1265256;,odatkid,false,false,7
1271975,2019-11-01 14:01:29 -0800,2019-11-02T20:13:04Z,Instant scroll animation in firefox 70,"<p>It feels like I actually cannot disable smooth scroll anymore in 70 (even if its off in options and about:config) on Windows 10. I just want to scroll without any animation delay. I googled around and found a bunch of previous answers, and tried about 10 different settings in about config, but the only one that seemed to help was mousewheel.default.delta_multiplier_y, but that also makes it scroll more than a single page, which isnt OK. I dont need it to drag at the top or bottom of a scroll or be animated at all, I just want it to instantly flip to the next or a previous page.
</p>",firefox-700;customize;desktop;windows-10;,firefox,customize,en-US,1263188;1263194;1263214;1263273;1263281;1263283;1263300;1263360;1263599;1263602;1263607;,taosk8r,false,false,11
1271974,2019-11-01 13:45:43 -0800,2019-11-01T14:47:54Z,"In composing a response or comment on a website on Firefox, is there any way to create or access such editing features as italicization, underlining or bolding?","<p>Are there editing features I don't know how to access?
</p>",firefox-700;other;desktop;windows-7;,firefox,other,en-US,1263208;,swputney,false,false,1
1271973,2019-11-01 13:33:40 -0800,2019-11-01T22:14:15Z,"All my email is being Blocked by Content Security Policy , how to stop this","<p>Can you please let me know how to stop this block to my emails. I can open the email but if I actually click on it, the message below appears and then I cant open any emails at all.  Sites like Zillow and pinterest I have been receiving for years. I don't know why this started.
</p><p>Blocked by Content Security Policy
An error occurred during a connection to <a href=""http://www.zillow.com"" rel=""nofollow"">www.zillow.com</a>.
Firefox prevented this page from loading in this way because the page has a content security policy that disallows it.
Thank you
</p>",focus-ios;focus-firefox;,focus-firefox,Focus-ios,en-US,1263303;,isaucier,false,false,1
1271972,2019-11-01 13:30:42 -0800,2019-11-01T19:04:45Z,"In Firefox 70.0.1 Privacy settings, the History is set to custom and to remember.  No longer have options in the address bar to type one letter to see address.","<p>I have the one letter option inside the search box, but the address bar no longer populates and loads with the address.  For example:
type in the letter a and see amazon.  The options settings seem to be set to remember history so shouldn't the address bar function like it once did?
</p>",firefox-700;other;desktop;windows-10;,firefox,other,en-US,1263288;,tomhorn77,false,false,1
1271971,2019-11-01 13:28:29 -0800,2019-11-01T13:28:29Z,"Only one Profile and can't make any changes in ""about:config"", Is always updating and slowing performance","<p><i>Locking this thread.</i><br><i>Please continue here: [<a href=""/questions/1271976"" rel=""nofollow"">/questions/1271976</a>]</i><br>
I refreshed FF 70 because of slow performance and it didn't change anything. I had two profiles (one was Dev profile?) that I deleted.  Want to stop Automatic Install to see if that speed things up. When I start FF and go to options I always see the Win10 Blue circle indicating a check for updates. Tried to change it in ""about:config"" from TRUE to FALSE but it always changes back. FF is slow, slow,slow. Please help. Thank you...Tom
</p>",firefox-700;desktop;fix-problems;windows-81;,firefox,fix-problems,en-US,"",odatkid,false,false,0
1271970,2019-11-01 13:25:51 -0800,2019-11-01T18:39:14Z,get windows 10 to ring hourly chimes,"<p>How do I get windows 10 to ring hourly chimes?
</p>",tips;firefox-700;desktop;windows-10;,firefox,tips,en-US,1263268;,walkerpbus,false,false,1
1271969,2019-11-01 13:06:13 -0800,2019-11-02T06:31:46Z,No puedo interactuar con un sitio web.,"<p>Hola, me pongo en contacto con la comunidad porque tengo un problema con una página web en concreto. El problema es que al entrar a la página web se oscurece un poco y como que se bloquea y no puedo interactuar ni clickar en ningun lugar. He probado a reinstalar mozilla, a eliminar las cookies y el caché pero sigue sucediendo.
</p><p>Solo me sucede en <a href=""https://animeflv.net/"" rel=""nofollow"">https://animeflv.net/</a>  y solo me pasa en Mozilla Firefox, en Microsoft Edge y en Google Chrome me va perfecto, pero sinceramente prefiero utilizar Mozilla.  Otro dato curioso es que en una pestaña de incognito si puedo navegar en la web.
</p><p>¿Alguna Solución?
</p>",websites;firefox-700;desktop;windows-10;,firefox,websites,es,1263348;1263354;,prtornero2,true,true,2
1271968,2019-11-01 13:04:36 -0800,2019-11-02T22:22:32Z,"Request that Thunderbird a) restore being able to colour major folders, and b) function to add further sub-folders when moving an email into a folder","<p>a) Thunderbird used to allow colouring major folders.  This made a huge difference in finding major folders -- as I have about 50 of them.  I would like Thunderbird to restore this function.
b) I have a lot of major/primary folders and even more sub-folders (often dates -- 2018, 2019, etc.)  This makes it difficult to add further ones (especially sub-folders) -- a lot of scrolling to do so.  I would like Thunderbird to have a function where I can add a new sub-folder while moving an email to the primary folder (ex adding 2020).  This would save considerable time/energy.
</p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1263179;1263581;1263609;1263614;1263615;,womynstar8,false,false,5
1271967,2019-11-01 12:56:05 -0800,2019-11-01T14:45:57Z,Why I am only able to download 9 emails at time? still have 40000 to go,"<p>I have to click on get messages all the time, and only get 9 emails per request.
How to fix this?
</p>",other;,thunderbird,other,en-US,1263205;,info757,false,false,1
1271966,2019-11-01 12:34:13 -0800,2019-11-02T06:47:34Z,"Error : This video file cannot be played.(Error Code: 102630)- only happens on 1 out of 4 PCs,","<p>I have 4 different computers on the home network, and 2 laptops. 3 WIN7 and 3 WIN10- All have the same Firefox version, and all sync'd up. All but one laptop have no problem playing TV Network  streams from <a href=""https://www.vipboxtv.se/"" rel=""nofollow"">https://www.vipboxtv.se/</a>. I'm attaching the screen shot. This is a Dell XPS12 laptop with windows 10, the problem only started happening recently, without any changes
</p>",firefox-700;firefox-7001;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1263280;1263282;1263292;1263364;,hk2000,true,true,4
1271965,2019-11-01 12:32:34 -0800,2019-11-03T22:02:16Z,Firefox v51.01 slows down gradually and freezes with a custom GStreamer plugin and when switching between screens that play 4 live video streams at 30 fps.,"<p>I'm using Firefox v51.0.1 on Ubuntu with 16Gb RAM and 4 cores. I have to use a custom built GStreamer based video decoder plugin and that is why I'm using v51. There are two screens each playing 4 streams each. The videos play at 30fps without any problem once displayed on browser. There is a switch button which can switch between 2 sets of 4 streams each (quad view). When the pages are switched, say for about 100-200 times, the responsiveness of the browser slows down gradually and at one point, it just stops to respond to any further clicks.  When Firefox froze, CPU utilization is about 30%, RAM about 25%.  
I tried to modify about:config parameters, but could not figure out which are the most relevant to my use case and the optimum values to be set. 
</p><p>I request community's help to identify the parameter combinations in v51.0.1 that could potentially keep Firefox from slowing down. In case more information is required, I will be glad to give them, but please suggest on how to get them out of the browser.
</p><p>Thank you for taking your time on this subject!
</p>",firefox-600;desktop;fix-problems;,firefox,fix-problems,en-US,1263177;1263184;1263186;1263230;1263889;1263909;,satheeshkumar.d,false,false,6
1271964,2019-11-01 12:28:33 -0800,2019-11-01T12:28:33Z,"Redirect kiegészítőt szeretném eltávolítani, mert állandóan reklámokkal és játékokkal bombáz, lefagyasztja a használni kívánt oldalt.","<p>1.) Az eredetileg tervezett célra alkalmatlan volt ez a kiegészítő, a halott hungarian.imdb-ről kellett volna átirányítania az élő www.imdb-re.
</p><p>2.) Minden második kattintásnál kéretlenül belök egy szemét reklám-, vagy játék oldalt.
</p><p>3.) Lefagyasztja az éppen aktuálisan használni kívánt oldalt, azon semmi se reagál, ha rákattintok valamire. Mire újra működni kezd az egér, megint csak kidob valami kéretlen szemétdombra.
</p><p>4.) Hova bújtatták el ezt a szemét alkalmazást!? Hogyan lehet véglegesen kitörölni a Tűzrókábó!?
</p>",firefox-700;customize;desktop;windows-10;,firefox,customize,hu,"",Lionel777,false,false,0
1271963,2019-11-01 12:17:32 -0800,2019-11-01T15:08:16Z,none of my previous bookmarks and history are available and my account is blank by sync on,"<p>Hello there
I have been using my Firefox account for a few months and I always signed in to my account after reinstalling my windows and had all my bookmarks and history available. However, today after I reinstalled a windows and signed in to my Firefox account, none of my previous bookmarks and history are available. How can I recover the data? My account is all blank and there is no data there no passwords, bookmarks, or history.
Best
</p>",firefox-700;sync;desktop;windows-10;,firefox,sync,en-US,1263215;,aylar23m,false,false,1
1271962,2019-11-01 11:33:01 -0800,2019-11-01T13:50:48Z,How to start Thunderbird with mailto info and make it non-interactively send the email?,"<p>I have code that successfully launches my email program (Thunderbird) with the desired info. Problem is the email program sits there and waits for someone to hit the Send button. My essential code that works so far does the following:
</p><p>""C:\Program Files (x86)\Mozilla Thunderbird\thunderbird.exe"" <a href=""mailto:foo@gmail.com?subject=Test...&amp;body=Wee!!!"">mailto:foo@gmail.com?subject=Test...&amp;body=Wee!!!</a>
</p><p>Problem is Thunderbird waits for the Send button to be hit. Is there a way to make it automatically do the Send? Perhaps a global switch? If Thunderbird would just send the email and then terminate, that would be perfect.
</p>",other;,thunderbird,other,en-US,1263182;,k.kaplan1,false,false,1
1271961,2019-11-01 11:23:07 -0800,2019-11-27T01:38:25Z,I need lockwise on Android 6 phones. Will this be done?,"<p>Lockwise does not install on less than an Android 7.0 device. I have a firefox account that I use on my Android phones (Android 6.0), tablets (Android 4.3 and 5.0) and computers (linux and windows). If I want to keep them synced with Lockwise while using Firefox 70, this is a problem for ALL my Android devices. I don't have the cash to go buy new devices with new releases of Android (7.0 and above). An explanation of the design decision making that requires Android 7 and up would be helpful. I suspect some security features were added not in Android 6 and below, and coming up with a way to do it might be problematic. If Android 6 could be supported, it would be a real blessing.
</p>",install-and-set-up;,firefox-lockwise,install-lockwise,en-US,1263319;1268927;1269244;1269248;,starmister,false,false,4
1271960,2019-11-01 11:11:16 -0800,2019-11-06T06:24:29Z,When will Firefox Private Network be available in Russia?,"<p>Firefox Private Network is needed in Russia
</p>",get-started;fpntestpilot;,firefox-private-network,get-started,en-US,1264790;,vladislav.yuzbekov,true,true,1
1271959,2019-11-01 10:56:58 -0800,2019-11-04T05:51:48Z,double-click no longer opens email message in Outlook,"<p>Until recently, when I double-click the message in the listing in my Outlook Inbox,  the message itself would open in a separate pane. Now, when I double click the message, a new pane opens but it is a mirror of ALL the columns in my mail -- it simply DUPLICATES the screen that I'm looking at rather than just opening the message itself.  I want only the message itself to be selected for the ensuing window.  The double-click works properly in Internet Explorer.  This (new) problem seems to occur only in Firefox.
</p>",websites;firefox-700;desktop;windows-10;,firefox,websites,en-US,1263284;1263291;1263343;1263990;,franshaller,false,false,4
1271958,2019-11-01 10:44:18 -0800,2019-11-07T09:55:19Z,"Messages duplicated in Sent folder, using Microsoft Exchange, ""Place a copy in:"" grayed out","<p>Yesterday I added an email account to Thunderbird, a Microsoft Exchange account. I installed the Owl add-on and the installation was impressively painless and speedy. Everything appears to be working very well except that each time I send an email, two copies of the same message appear in my Sent folder. I opened Settings and chose Copies &amp; Folders in order to uncheck the ""Place a copy in:"" box but, unfortunately, it is grayed out and not accessible.
</p><p>I have sent a message to the Owl folks asking about this as it appears to be something they have configured, but I wondered if anyone knew how I might get to the setting itself in order to change it.
</p><p>Thanks for any help.
</p>",other;,thunderbird,other,en-US,1263209;1264891;1265059;1265146;,wildermuth124,true,true,4
1271957,2019-11-01 10:43:54 -0800,2019-11-01T14:30:26Z,Please let's end this issue with the banner indicating AVG Internet Security causing issues with passwords.  I have no such issue.,"<p>I have searched the web, and ready to give up my Firefox if this ""warning"" does not go away.  Please send me instruction on how to get rid of it, and don't tell me it's AVGs issue because I have AVG Free edition, which has zero effect on any passwords.
</p>",firefox-700;other;desktop;windows-10;,firefox,other,en-US,1263142;1263143;1263148;1263152;1263185;1263189;1263191;,nwcountry,true,true,7
1271956,2019-11-01 10:34:38 -0800,2019-11-01T11:02:22Z,"Help me eliminate unwanted, uncontrollable automatic rapid-fire, tab duplication, requiring system shut-down.","<p>Are you guys aware of what causes unwanted, and uncontrollable automatic rapid-fire of blank tabs, requiring system shut down?  
</p><p>PS. I had just previously prepared a very detailed explaination of how this event unfolded, but when I clicked on the below tab: ""Automatically add"" for Troubleshooting and clicking back because it offered nothing, my long narration disappeared, so now I'm left with writing this EXTREME short version of what happened.
</p>",firefox-690;other;desktop;windows-7;,firefox,other,en-US,1263144;,cvmenn,false,false,1
1271955,2019-11-01 10:19:21 -0800,2019-11-01T10:19:21Z,"Icons for signal, wifi, time not showing","<p>While I’m browsing the usual icons for Wi-Fi signal strength battery etc. are not showing. A reboot hasn’t fixed the issue. Anyone else seeing this? Running FF 20 for iOS 13.2.
</p>",firefox-ios-not-working-expected;ios;,ios,firefox-ios-not-working-expected,en-US,"",Gator5000e,false,false,0
1271954,2019-11-01 09:56:23 -0800,2019-11-02T06:27:42Z,"Hola, tras actualizar a la nueva versión de Firefox (70) no me aparecen los marcadores, aparece la barra vacía aunque no se han eliminado, ¿cómo lo soluciono?","<p>Adjunto captura, aparece la barra vacía y también pongo el catálogo de marcadores, estos no se han borrado ni nada parecido, simplemente no aparecen en la barra.
</p>",bookmarks;firefox-700;desktop;windows-10;needsinfo;,firefox,bookmarks,es,1263352;,ramonglezpor,true,true,1
1271953,2019-11-01 09:53:37 -0800,2019-11-01T18:23:43Z,There is an extension to fill and submit forms automatically?,"<p>There is an extension to fill automatically form on certain domain name or URL, and also submit it, without clicking on the extension button?
</p><p>I searched but all extensions require the user to click or doesn't have the submit option.
</p><p>I found this extension for Chrome that does this but it's not available for Firefox and have some issues with the automatic submitting forms: <a href=""https://chrome.google.com/webstore/detail/autofill/nlmmgnhgdeffjkdckmikfpnddkbbfkkk"" rel=""nofollow"">https://chrome.google.com/webstore/detail/autofill/nlmmgnhgdeffjkdckmikfpnddkbbfkkk</a>
</p>",firefox-680;customize;desktop;windows-7;,firefox,customize,en-US,1263254;1263259;,cucurucu,true,true,2
